time_ns,winc,rinc,wFull,rEmpty,wHalfFull,rHalfEmpty,wData,rData
5868,0,1,1,0,1,0,164,235
5870,0,1,1,0,1,0,164,100
5880,0,1,1,0,1,0,197,100
5886,0,1,0,0,1,0,197,100
5890,0,1,0,0,1,0,197,175
5892,1,1,0,0,1,0,71,175
5900,1,0,0,0,1,0,71,175
5904,1,0,0,0,1,0,219,175
5910,1,0,1,0,1,0,219,175
5916,1,0,1,0,1,0,251,175
5920,1,1,1,0,1,0,251,175
5922,1,1,0,0,1,0,251,175
5928,0,1,0,0,1,0,194,175
5930,0,1,0,0,1,0,194,67
5940,0,1,0,0,1,0,107,67
5950,0,1,0,0,1,0,107,135
5952,1,1,0,0,1,0,164,135
5964,1,1,0,0,1,0,232,135
5970,1,1,1,0,1,0,232,204
5976,0,1,1,0,1,0,61,204
5980,0,0,1,0,1,0,61,204
5982,0,0,0,0,1,0,61,204
5988,1,0,0,0,1,0,203,204
5994,1,0,1,0,1,0,203,204
6000,1,1,1,0,1,0,145,204
6006,1,1,0,0,1,0,145,204
6010,1,1,0,0,1,0,145,142
6012,0,1,0,0,1,0,223,142
6020,0,0,0,0,1,0,223,142
6024,1,0,0,0,1,0,186,142
6030,1,0,1,0,1,0,186,142
6036,0,0,1,0,1,0,100,142
6040,0,1,1,0,1,0,100,142
6042,0,1,0,0,1,0,100,142
6048,0,1,0,0,1,0,210,142
6050,0,1,0,0,1,0,210,226
6060,0,0,0,0,1,0,171,226
6072,0,0,0,0,1,0,53,226
6084,1,0,0,0,1,0,183,226
6096,1,0,0,0,1,0,150,226
6102,1,0,1,0,1,0,150,226
6108,0,0,1,0,1,0,210,226
6120,0,0,1,0,1,0,102,226
6132,0,0,1,0,1,0,214,226
6140,0,1,1,0,1,0,214,226
6144,1,1,1,0,1,0,184,226
6150,1,1,1,0,1,0,184,109
6156,0,1,1,0,1,0,73,109
6168,1,1,1,0,1,0,188,109
6170,1,1,1,0,1,0,188,34
6180,1,0,1,0,1,0,18,34
6186,1,0,0,0,1,0,18,34
6192,1,0,0,0,1,0,89,34
6200,1,1,0,0,1,0,89,34
6204,0,1,0,0,1,0,38,34
6210,0,1,0,0,1,0,38,246
6216,1,1,0,0,1,0,36,246
6220,1,0,0,0,1,0,36,246
6222,1,0,1,0,1,0,36,246
6228,0,0,1,0,1,0,148,246
6240,0,1,1,0,1,0,194,246
6246,0,1,0,0,1,0,194,246
6250,0,1,0,0,1,0,194,155
6252,0,1,0,0,1,0,38,155
6264,0,1,0,0,1,0,177,155
6270,0,1,0,0,1,0,177,109
6276,0,1,0,0,1,0,144,109
6288,1,1,0,0,1,0,111,109
6290,1,1,0,0,1,0,111,86
6300,1,1,0,0,1,0,133,86
6310,1,1,0,0,1,0,133,216
6312,1,1,0,0,1,0,55,216
6324,1,1,0,0,1,0,191,216
6330,1,1,1,0,1,0,191,72
6336,0,1,1,0,1,0,80,72
6340,0,0,1,0,1,0,80,72
6342,0,0,0,0,1,0,80,72
6348,1,0,0,0,1,0,39,72
6354,1,0,1,0,1,0,39,72
6360,0,1,1,0,1,0,41,72
6366,0,1,0,0,1,0,41,72
6370,0,1,0,0,1,0,41,145
6372,1,1,0,0,1,0,202,145
6378,1,1,1,0,1,0,202,145
6384,0,1,1,0,1,0,28,145
6390,0,1,1,0,1,0,28,70
6396,1,1,1,0,1,0,160,70
6400,1,0,1,0,1,0,160,70
6402,1,0,0,0,1,0,160,70
6408,0,0,0,0,1,0,27,70
6420,1,1,0,0,1,0,13,70
6430,1,1,0,0,1,0,13,227
6432,1,1,0,0,1,0,115,227
6438,1,1,1,0,1,0,115,227
6440,1,0,1,0,1,0,115,227
6444,0,0,1,0,1,0,105,227
6456,1,0,1,0,1,0,167,227
6460,1,1,1,0,1,0,167,227
6462,1,1,0,0,1,0,167,227
6468,1,1,0,0,1,0,24,227
6470,1,1,0,0,1,0,24,78
6474,1,1,1,0,1,0,24,78
6480,0,1,1,0,1,0,220,78
6490,0,1,1,0,1,0,220,121
6492,0,1,1,0,1,0,125,121
6498,0,1,0,0,1,0,125,121
6500,0,0,0,0,1,0,125,121
6504,1,0,0,0,1,0,101,121
6510,1,0,1,0,1,0,101,121
6516,0,0,1,0,1,0,226,121
6520,0,1,1,0,1,0,226,121
6522,0,1,0,0,1,0,226,121
6528,0,1,0,0,1,0,225,121
6530,0,1,0,0,1,0,225,8
6540,0,1,0,0,1,0,16,8
6550,0,1,0,0,1,0,16,212
6552,0,1,0,0,1,0,48,212
6564,0,1,0,0,1,0,161,212
6570,0,1,0,0,1,0,161,140
6576,0,1,0,0,1,0,222,140
6580,0,0,0,0,1,0,222,140
6588,1,0,0,0,1,0,99,140
6600,0,0,0,0,1,0,202,140
6612,1,0,0,0,1,0,144,140
6620,1,1,0,0,1,0,144,140
6624,0,1,0,0,1,0,85,140
6630,0,1,0,0,1,0,85,135
6636,0,1,0,0,1,0,8,135
6648,0,1,0,0,1,0,172,135
6650,0,1,0,0,1,0,172,74
6660,0,0,0,0,1,0,210,74
6672,1,0,0,0,1,0,92,74
6684,0,0,0,0,1,0,135,74
6696,1,0,0,0,1,0,240,74
6708,1,0,0,0,1,0,159,74
6720,1,0,0,0,1,0,27,74
6726,1,0,1,0,1,0,27,74
6732,1,0,1,0,1,0,130,74
6744,0,0,1,0,1,0,88,74
6756,1,0,1,0,1,0,47,74
6768,0,0,1,0,1,0,122,74
6780,0,0,1,0,1,0,99,74
6792,0,0,1,0,1,0,126,74
6804,1,0,1,0,1,0,248,74
6816,0,0,1,0,1,0,40,74
6828,1,0,1,0,1,0,59,74
6840,0,0,1,0,1,0,142,74
6852,0,0,1,0,1,0,167,74
6864,1,0,1,0,1,0,128,74
6876,0,0,1,0,1,0,3,74
6880,0,1,1,0,1,0,3,74
6888,1,1,1,0,1,0,5,74
6890,1,1,1,0,1,0,5,208
6900,1,0,1,0,1,0,230,208
6912,1,0,1,0,1,0,150,208
6918,1,0,0,0,1,0,150,208
6924,0,0,0,0,1,0,21,208
6936,1,0,0,0,1,0,127,208
6942,1,0,1,0,1,0,127,208
6948,1,0,1,0,1,0,148,208
6960,1,1,1,0,1,0,48,208
6970,1,1,1,0,1,0,48,10
6972,1,1,1,0,1,0,223,10
6984,0,1,1,0,1,0,239,10
6990,0,1,1,0,1,0,239,220
6996,1,1,1,0,1,0,12,220
7002,1,1,0,0,1,0,12,220
7008,0,1,0,0,1,0,150,220
7010,0,1,0,0,1,0,150,68
7020,1,1,0,0,1,0,145,68
7030,1,1,0,0,1,0,145,172
7032,0,1,0,0,1,0,20,172
7044,0,1,0,0,1,0,102,172
7050,0,1,0,0,1,0,102,254
7056,1,1,0,0,1,0,244,254
7068,1,1,0,0,1,0,68,254
7070,1,1,0,0,1,0,68,68
7080,1,0,0,0,1,0,186,68
7092,0,0,0,0,1,0,59,68
7100,0,1,0,0,1,0,59,68
7104,0,1,0,0,1,0,44,68
7110,0,1,0,0,1,0,44,18
7116,1,1,0,0,1,0,80,18
7128,1,1,0,0,1,0,23,18
7130,1,1,0,0,1,0,23,78
7134,1,1,1,0,1,0,23,78
7140,0,1,1,0,1,0,16,78
7146,0,1,0,0,1,0,16,78
7150,0,1,0,0,1,0,16,185
7152,0,1,0,0,1,0,89,185
7164,0,1,0,0,1,0,133,185
7170,0,1,0,0,1,0,133,42
7176,1,1,0,0,1,0,223,42
7180,1,0,0,0,1,0,223,42
7188,1,0,0,0,1,0,218,42
7200,0,0,0,0,1,0,168,42
7212,1,0,0,0,1,0,220,42
7224,0,0,0,0,1,0,163,42
7236,0,0,0,0,1,0,164,42
7240,0,1,0,0,1,0,164,42
7248,0,1,0,0,1,0,248,42
7250,0,1,0,0,1,0,248,81
7260,1,1,0,0,1,0,63,81
7266,1,1,1,0,1,0,63,81
7270,1,1,1,0,1,0,63,96
7272,0,1,1,0,1,0,177,96
7278,0,1,0,0,1,0,177,96
7284,1,1,0,0,1,0,166,96
7290,1,1,1,0,1,0,166,156
7296,0,1,1,0,1,0,176,156
7302,0,1,0,0,1,0,176,156
7308,1,1,0,0,1,0,154,156
7310,1,1,0,0,1,0,154,151
7314,1,1,1,0,1,0,154,151
7320,0,1,1,0,1,0,205,151
7326,0,1,0,0,1,0,205,151
7330,0,1,0,0,1,0,205,121
7332,0,1,0,0,1,0,20,121
7340,0,0,0,0,1,0,20,121
7344,0,0,0,0,1,0,36,121
7356,1,0,0,0,1,0,152,121
7368,0,0,0,0,1,0,63,121
7380,0,0,0,0,1,0,242,121
7392,1,0,0,0,1,0,159,121
7404,0,0,0,0,1,0,40,121
7416,0,0,0,0,1,0,209,121
7420,0,1,0,0,1,0,209,121
7428,1,1,0,0,1,0,202,121
7430,1,1,0,0,1,0,202,51
7434,1,1,1,0,1,0,202,51
7440,0,0,1,0,1,0,141,51
7452,1,0,1,0,1,0,242,51
7458,1,0,0,0,1,0,242,51
7460,1,1,0,0,1,0,242,51
7464,0,1,0,0,1,0,31,51
7470,0,1,0,0,1,0,31,190
7476,1,1,0,0,1,0,26,190
7480,1,0,0,0,1,0,26,190
7482,1,0,1,0,1,0,26,190
7488,1,0,1,0,1,0,39,190
7500,1,0,1,0,1,0,163,190
7506,1,0,0,0,1,0,163,190
7512,0,0,0,0,1,0,150,190
7520,0,1,0,0,1,0,150,190
7524,1,1,0,0,1,0,169,190
7530,1,1,1,0,1,0,169,61
7536,1,1,1,0,1,0,24,61
7548,0,1,1,0,1,0,155,61
7550,0,1,1,0,1,0,155,114
7560,1,0,1,0,1,0,108,114
7566,1,0,0,0,1,0,108,114
7572,0,0,0,0,1,0,213,114
7584,0,0,0,0,1,0,141,114
7596,1,0,0,0,1,0,180,114
7600,1,1,0,0,1,0,180,114
7608,0,1,0,0,1,0,140,114
7610,0,1,0,0,1,0,140,97
7620,0,0,0,0,1,0,140,97
7632,0,0,0,0,1,0,159,97
7640,0,1,0,0,1,0,159,97
7644,1,1,0,0,1,0,11,97
7650,1,1,0,0,1,0,11,2
7656,1,1,0,0,1,0,89,2
7660,1,0,0,0,1,0,89,2
7662,1,0,1,0,1,0,89,2
7668,0,0,1,0,1,0,78,2
7680,0,1,1,0,1,0,147,2
7686,0,1,0,0,1,0,147,2
7690,0,1,0,0,1,0,147,236
7692,1,1,0,0,1,0,219,236
7698,1,1,1,0,1,0,219,236
7700,1,0,1,0,1,0,219,236
7704,0,0,1,0,1,0,134,236
7716,0,0,1,0,1,0,192,236
7720,0,1,1,0,1,0,192,236
7722,0,1,0,0,1,0,192,236
7728,1,1,0,0,1,0,88,236
7730,1,1,0,0,1,0,88,174
7734,1,1,1,0,1,0,88,174
7740,1,0,1,0,1,0,96,174
7752,0,0,1,0,1,0,163,174
7758,0,0,0,0,1,0,163,174
7764,0,0,0,0,1,0,125,174
7776,0,0,0,0,1,0,13,174
7780,0,1,0,0,1,0,13,174
7788,1,1,0,0,1,0,133,174
7790,1,1,0,0,1,0,133,232
7794,1,1,1,0,1,0,133,232
7800,1,0,1,0,1,0,150,232
7812,1,0,1,0,1,0,71,232
7818,1,0,0,0,1,0,71,232
7820,1,1,0,0,1,0,71,232
7824,1,1,0,0,1,0,129,232
7830,1,1,1,0,1,0,129,241
7836,0,1,1,0,1,0,82,241
7840,0,0,1,0,1,0,82,241
7848,1,0,1,0,1,0,245,241
7860,0,1,1,0,1,0,94,241
7866,0,1,0,0,1,0,94,241
7870,0,1,0,0,1,0,94,169
7872,0,1,0,0,1,0,206,169
7880,0,0,0,0,1,0,206,169
7884,0,0,0,0,1,0,171,169
7896,1,0,0,0,1,0,45,169
7908,0,0,0,0,1,0,15,169
7920,0,1,0,0,1,0,163,169
7930,0,1,0,0,1,0,163,204
7932,0,1,0,0,1,0,131,204
7944,0,1,0,0,1,0,167,204
7950,0,1,0,0,1,0,167,160
7956,0,1,0,0,1,0,70,160
7968,1,1,0,0,1,0,105,160
7970,1,1,0,0,1,0,105,192
7980,0,0,0,0,1,0,190,192
7992,1,0,0,0,1,0,185,192
8004,0,0,0,0,1,0,34,192
8016,1,0,0,0,1,0,33,192
8028,0,0,0,0,1,0,101,192
8040,1,0,0,0,1,0,255,192
8046,1,0,1,0,1,0,255,192
8052,1,0,1,0,1,0,163,192
8064,1,0,1,0,1,0,178,192
8076,0,0,1,0,1,0,14,192
8080,0,1,1,0,1,0,14,192
8088,0,1,1,0,1,0,196,192
8090,0,1,1,0,1,0,196,234
8100,0,1,1,0,1,0,108,234
8110,0,1,1,0,1,0,108,103
8112,1,1,1,0,1,0,106,103
8118,1,1,0,0,1,0,106,103
8120,1,0,0,0,1,0,106,103
8124,0,0,0,0,1,0,114,103
8136,1,0,0,0,1,0,34,103
8148,1,0,0,0,1,0,84,103
8154,1,0,1,0,1,0,84,103
8160,1,1,1,0,1,0,246,103
8170,1,1,1,0,1,0,246,152
8172,1,1,1,0,1,0,170,152
8184,0,1,1,0,1,0,220,152
8190,0,1,1,0,1,0,220,113
8196,1,1,1,0,1,0,151,113
8200,1,0,1,0,1,0,151,113
8202,1,0,0,0,1,0,151,113
8208,0,0,0,0,1,0,180,113
8220,1,0,0,0,1,0,170,113
8232,1,0,0,0,1,0,166,113
8238,1,0,1,0,1,0,166,113
8240,1,1,1,0,1,0,166,113
8244,1,1,1,0,1,0,24,113
8250,1,1,1,0,1,0,24,66
8256,0,1,1,0,1,0,202,66
8260,0,0,1,0,1,0,202,66
8268,1,0,1,0,1,0,210,66
8280,0,1,1,0,1,0,135,66
8286,0,1,0,0,1,0,135,66
8290,0,1,0,0,1,0,135,137
8292,1,1,0,0,1,0,155,137
8298,1,1,1,0,1,0,155,137
8300,1,0,1,0,1,0,155,137
8304,0,0,1,0,1,0,165,137
8316,0,0,1,0,1,0,53,137
8320,0,1,1,0,1,0,53,137
8322,0,1,0,0,1,0,53,137
8328,1,1,0,0,1,0,167,137
8334,1,1,1,0,1,0,167,137
8340,1,0,1,0,1,0,149,137
8352,0,0,1,0,1,0,58,137
8358,0,0,0,0,1,0,58,137
8364,1,0,0,0,1,0,148,137
8370,1,0,1,0,1,0,148,137
8376,1,0,1,0,1,0,29,137
8380,1,1,1,0,1,0,29,137
8388,1,1,1,0,1,0,75,137
8390,1,1,1,0,1,0,75,85
8400,0,0,1,0,1,0,30,85
8412,0,0,1,0,1,0,83,85
8418,0,0,0,0,1,0,83,85
8420,0,1,0,0,1,0,83,85
8424,0,1,0,0,1,0,96,85
8430,0,1,0,0,1,0,96,71
8436,1,1,0,0,1,0,26,71
8442,1,1,1,0,1,0,26,71
8448,0,1,1,0,1,0,167,71
8450,0,1,1,0,1,0,167,219
8460,1,0,1,0,1,0,120,219
8466,1,0,0,0,1,0,120,219
8472,1,0,0,0,1,0,31,219
8480,1,1,0,0,1,0,31,219
8484,0,1,0,0,1,0,24,219
8490,0,1,0,0,1,0,24,164
8496,1,1,0,0,1,0,23,164
8502,1,1,1,0,1,0,23,164
8508,1,1,1,0,1,0,162,164
8510,1,1,1,0,1,0,162,232
8520,1,0,1,0,1,0,141,232
8526,1,0,0,0,1,0,141,232
8532,1,0,0,0,1,0,251,232
8544,0,0,0,0,1,0,0,232
8556,0,0,0,0,1,0,172,232
8560,0,1,0,0,1,0,172,232
8568,1,1,0,0,1,0,128,232
8570,1,1,0,0,1,0,128,203
8574,1,1,1,0,1,0,128,203
8580,1,0,1,0,1,0,220,203
8592,0,0,1,0,1,0,129,203
8598,0,0,0,0,1,0,129,203
8604,0,0,0,0,1,0,141,203
8616,0,0,0,0,1,0,75,203
8628,0,0,0,0,1,0,63,203
8640,1,0,0,0,1,0,111,203
8646,1,0,1,0,1,0,111,203
8652,1,0,1,0,1,0,21,203
8660,1,1,1,0,1,0,21,203
8664,1,1,1,0,1,0,96,203
8670,1,1,1,0,1,0,96,186
8676,0,1,1,0,1,0,163,186
8680,0,0,1,0,1,0,163,186
8688,1,0,1,0,1,0,249,186
8700,1,0,1,0,1,0,237,186
8706,1,0,0,0,1,0,237,186
8712,1,0,0,0,1,0,234,186
8718,1,0,1,0,1,0,234,186
8724,0,0,1,0,1,0,162,186
8736,1,0,1,0,1,0,91,186
8748,0,0,1,0,1,0,50,186
8760,0,1,1,0,1,0,255,186
8770,0,1,1,0,1,0,255,183
8772,0,1,1,0,1,0,230,183
8784,0,1,1,0,1,0,7,183
8790,0,1,1,0,1,0,7,150
8796,1,1,1,0,1,0,114,150
8802,1,1,0,0,1,0,114,150
8808,0,1,0,0,1,0,162,150
8810,0,1,0,0,1,0,162,89
8820,0,1,0,0,1,0,140,89
8830,0,1,0,0,1,0,140,36
8832,0,1,0,0,1,0,25,36
8844,0,1,0,0,1,0,134,36
8850,0,1,0,0,1,0,134,111
8856,0,1,0,0,1,0,44,111
8868,1,1,0,0,1,0,191,111
8870,1,1,0,0,1,0,191,133
8880,1,0,0,0,1,0,190,133
8892,1,0,0,0,1,0,108,133
8904,0,0,0,0,1,0,151,133
8916,0,0,0,0,1,0,43,133
8928,0,0,0,0,1,0,91,133
8940,1,0,0,0,1,0,107,133
8952,0,0,0,0,1,0,188,133
8960,0,1,0,0,1,0,188,133
8964,0,1,0,0,1,0,147,133
8970,0,1,0,0,1,0,147,55
8976,0,1,0,0,1,0,31,55
8980,0,0,0,0,1,0,31,55
8988,1,0,0,0,1,0,131,55
9000,1,1,0,0,1,0,120,55
9010,1,1,0,0,1,0,120,191
9012,1,1,0,0,1,0,35,191
9018,1,1,1,0,1,0,35,191
9024,1,1,1,0,1,0,46,191
9030,1,1,1,0,1,0,46,39
9036,1,1,1,0,1,0,113,39
9040,1,0,1,0,1,0,113,39
9042,1,0,0,0,1,0,113,39
9048,0,0,0,0,1,0,160,39
9060,0,0,0,0,1,0,70,39
9072,1,0,0,0,1,0,77,39
9080,1,1,0,0,1,0,77,39
9084,0,1,0,0,1,0,146,39
9090,0,1,0,0,1,0,146,202
9096,1,1,0,0,1,0,15,202
9102,1,1,1,0,1,0,15,202
9108,0,1,1,0,1,0,213,202
9110,0,1,1,0,1,0,213,13
9120,0,1,1,0,1,0,64,13
9126,0,1,0,0,1,0,64,13
9130,0,1,0,0,1,0,64,115
9132,1,1,0,0,1,0,118,115
9140,1,0,0,0,1,0,118,115
9144,0,0,0,0,1,0,173,115
9156,0,0,0,0,1,0,243,115
9160,0,1,0,0,1,0,243,115
9168,0,1,0,0,1,0,68,115
9170,0,1,0,0,1,0,68,24
9180,0,0,0,0,1,0,224,24
9192,1,0,0,0,1,0,143,24
9200,1,1,0,0,1,0,143,24
9204,0,1,0,0,1,0,0,24
9210,0,1,0,0,1,0,0,101
9216,0,1,0,0,1,0,196,101
9228,1,1,0,0,1,0,220,101
9230,1,1,0,0,1,0,220,99
9240,0,0,0,0,1,0,18,99
9252,0,0,0,0,1,0,147,99
9260,0,1,0,0,1,0,147,99
9264,1,1,0,0,1,0,227,99
9270,1,1,0,0,1,0,227,144
9276,1,1,0,0,1,0,143,144
9280,1,0,0,0,1,0,143,144
9288,0,0,0,0,1,0,97,144
9300,0,1,0,0,1,0,21,144
9310,0,1,0,0,1,0,21,92
9312,1,1,0,0,1,0,213,92
9324,1,1,0,0,1,0,54,92
9330,1,1,1,0,1,0,54,240
9336,1,1,1,0,1,0,107,240
9342,1,1,0,0,1,0,107,240
9348,0,1,0,0,1,0,120,240
9350,0,1,0,0,1,0,120,159
9360,0,1,0,0,1,0,130,159
9370,0,1,0,0,1,0,130,27
9372,0,1,0,0,1,0,114,27
9380,0,0,0,0,1,0,114,27
9384,1,0,0,0,1,0,111,27
9396,1,0,0,0,1,0,92,27
9408,1,0,0,0,1,0,94,27
9420,1,1,0,0,1,0,173,27
9426,1,1,1,0,1,0,173,27
9430,1,1,1,0,1,0,173,127
9432,0,1,1,0,1,0,76,127
9444,1,1,1,0,1,0,150,127
9450,1,1,1,0,1,0,150,145
9456,1,1,1,0,1,0,21,145
9462,1,1,0,0,1,0,21,145
9468,0,1,0,0,1,0,90,145
9470,0,1,0,0,1,0,90,244
9480,0,0,0,0,1,0,58,244
9492,1,0,0,0,1,0,231,244
9500,1,1,0,0,1,0,231,244
9504,0,1,0,0,1,0,252,244
9510,0,1,0,0,1,0,252,68
9516,0,1,0,0,1,0,107,68
9520,0,0,0,0,1,0,107,68
9528,0,0,0,0,1,0,47,68
9540,1,1,0,0,1,0,233,68
9550,1,1,0,0,1,0,233,186
9552,1,1,0,0,1,0,102,186
9560,1,0,0,0,1,0,102,186
9564,1,0,0,0,1,0,114,186
9570,1,0,1,0,1,0,114,186
9576,0,0,1,0,1,0,222,186
9582,0,0,0,0,1,0,222,186
9588,0,0,0,0,1,0,52,186
9600,1,0,0,0,1,0,17,186
9606,1,0,1,0,1,0,17,186
9612,1,0,1,0,1,0,108,186
9624,1,0,1,0,1,0,32,186
9636,1,0,1,0,1,0,95,186
9648,0,0,1,0,1,0,30,186
9660,1,0,1,0,1,0,255,186
9672,0,0,1,0,1,0,116,186
9680,0,1,1,0,1,0,116,186
9684,0,1,1,0,1,0,212,186
9690,0,1,1,0,1,0,212,80
9696,1,1,1,0,1,0,209,80
9708,1,1,1,0,1,0,191,80
9710,1,1,1,0,1,0,191,23
9720,0,1,1,0,1,0,42,23
9726,0,1,0,0,1,0,42,23
9730,0,1,0,0,1,0,42,223
9732,1,1,0,0,1,0,174,223
9740,1,0,0,0,1,0,174,223
9744,1,0,0,0,1,0,24,223
9750,1,0,1,0,1,0,24,223
9756,1,0,1,0,1,0,245,223
9760,1,1,1,0,1,0,245,223
9762,1,1,0,0,1,0,245,223
9768,1,1,0,0,1,0,66,223
9770,1,1,0,0,1,0,66,218
9774,1,1,1,0,1,0,66,218
9780,0,0,1,0,1,0,136,218
9792,1,0,1,0,1,0,87,218
9798,1,0,0,0,1,0,87,218
9804,0,0,0,0,1,0,92,218
9816,0,0,0,0,1,0,100,218
9820,0,1,0,0,1,0,100,218
9828,0,1,0,0,1,0,219,218
9830,0,1,0,0,1,0,219,220
9840,0,1,0,0,1,0,196,220
9850,0,1,0,0,1,0,196,63
9852,1,1,0,0,1,0,195,63
9864,0,1,0,0,1,0,4,63
9870,0,1,0,0,1,0,4,166
9876,1,1,0,0,1,0,193,166
9888,0,1,0,0,1,0,220,166
9890,0,1,0,0,1,0,220,154
9900,1,1,0,0,1,0,165,154
9910,1,1,0,0,1,0,165,152
9912,1,1,0,0,1,0,128,152
9924,1,1,0,0,1,0,137,152
9930,1,1,1,0,1,0,137,159
9936,1,1,1,0,1,0,100,159
9940,1,0,1,0,1,0,100,159
9942,1,0,0,0,1,0,100,159
9948,0,0,0,0,1,0,203,159
9960,1,0,0,0,1,0,121,159
9972,0,0,0,0,1,0,101,159
9980,0,1,0,0,1,0,101,159
9984,1,1,0,0,1,0,165,159
9990,1,1,1,0,1,0,165,202
9996,0,1,1,0,1,0,5,202
10008,0,1,1,0,1,0,206,202
10010,0,1,1,0,1,0,206,26
10020,1,0,1,0,1,0,248,26
10026,1,0,0,0,1,0,248,26
10032,0,0,0,0,1,0,140,26
10044,0,0,0,0,1,0,66,26
10056,1,0,0,0,1,0,125,26
10068,0,0,0,0,1,0,254,26
10080,0,1,0,0,1,0,252,26
10090,0,1,0,0,1,0,252,169
10092,0,1,0,0,1,0,139,169
10100,0,0,0,0,1,0,139,169
10104,0,0,0,0,1,0,75,169
10116,1,0,0,0,1,0,118,169
10120,1,1,0,0,1,0,118,169
10128,1,1,0,0,1,0,86,169
10130,1,1,0,0,1,0,86,180
10134,1,1,1,0,1,0,86,180
10140,1,0,1,0,1,0,153,180
10152,0,0,1,0,1,0,106,180
10158,0,0,0,0,1,0,106,180
10164,0,0,0,0,1,0,85,180
10176,1,0,0,0,1,0,127,180
10182,1,0,1,0,1,0,127,180
10188,0,0,1,0,1,0,181,180
10200,1,1,1,0,1,0,238,180
10210,1,1,1,0,1,0,238,11
10212,1,1,1,0,1,0,151,11
10220,1,0,1,0,1,0,151,11
10224,1,0,1,0,1,0,81,11
10236,0,0,1,0,1,0,230,11
10240,0,1,1,0,1,0,230,11
10242,0,1,0,0,1,0,230,11
10248,1,1,0,0,1,0,128,11
10250,1,1,0,0,1,0,128,89
10254,1,1,1,0,1,0,128,89
10260,0,1,1,0,1,0,49,89
10270,0,1,1,0,1,0,49,219
10272,1,1,1,0,1,0,27,219
10278,1,1,0,0,1,0,27,219
10284,0,1,0,0,1,0,41,219
10290,0,1,0,0,1,0,41,88
10296,1,1,0,0,1,0,221,88
10300,1,0,0,0,1,0,221,88
10308,1,0,0,0,1,0,92,88
10314,1,0,1,0,1,0,92,88
10320,0,1,1,0,1,0,234,88
10326,0,1,0,0,1,0,234,88
10330,0,1,0,0,1,0,234,133
10332,1,1,0,0,1,0,213,133
10338,1,1,1,0,1,0,213,133
10344,1,1,1,0,1,0,231,133
10350,1,1,1,0,1,0,231,129
10356,0,1,1,0,1,0,65,129
10360,0,0,1,0,1,0,65,129
10362,0,0,0,0,1,0,65,129
10368,1,0,0,0,1,0,86,129
10374,1,0,1,0,1,0,86,129
10380,1,1,1,0,1,0,236,129
10386,1,1,0,0,1,0,236,129
10390,1,1,0,0,1,0,236,45
10392,1,1,0,0,1,0,16,45
10398,1,1,1,0,1,0,16,45
10404,1,1,1,0,1,0,97,45
10410,1,1,1,0,1,0,97,105
10416,0,1,1,0,1,0,215,105
10420,0,0,1,0,1,0,215,105
10422,0,0,0,0,1,0,215,105
10428,0,0,0,0,1,0,182,105
10440,1,0,0,0,1,0,246,105
10452,0,0,0,0,1,0,154,105
10460,0,1,0,0,1,0,154,105
10464,1,1,0,0,1,0,43,105
10470,1,1,1,0,1,0,43,185
10476,1,1,1,0,1,0,54,185
10488,0,1,1,0,1,0,239,185
10490,0,1,1,0,1,0,239,33
10500,0,1,1,0,1,0,43,33
10506,0,1,0,0,1,0,43,33
10510,0,1,0,0,1,0,43,255
10512,0,1,0,0,1,0,70,255
10524,0,1,0,0,1,0,202,255
10530,0,1,0,0,1,0,202,34
10536,0,1,0,0,1,0,100,34
10548,1,1,0,0,1,0,116,34
10550,1,1,0,0,1,0,116,84
10560,0,0,0,0,1,0,39,84
10572,0,0,0,0,1,0,79,84
10580,0,1,0,0,1,0,79,84
10584,0,1,0,0,1,0,125,84
10590,0,1,0,0,1,0,125,170
10596,0,1,0,0,1,0,12,170
10608,0,1,0,0,1,0,162,170
10610,0,1,0,0,1,0,162,166
10620,1,1,0,0,1,0,250,166
10630,1,1,0,0,1,0,250,155
10632,0,1,0,0,1,0,30,155
10644,1,1,0,0,1,0,100,155
10650,1,1,0,0,1,0,100,167
10656,0,1,0,0,1,0,19,167
10660,0,0,0,0,1,0,19,167
10668,1,0,0,0,1,0,114,167
10680,1,1,0,0,1,0,250,167
10690,1,1,0,0,1,0,250,148
10692,1,1,0,0,1,0,173,148
10700,1,0,0,0,1,0,173,148
10704,1,0,0,0,1,0,104,148
10716,0,0,0,0,1,0,216,148
10728,0,0,0,0,1,0,172,148
10740,0,1,0,0,1,0,101,148
10750,0,1,0,0,1,0,101,26
10752,1,1,0,0,1,0,233,26
10764,1,1,0,0,1,0,129,26
10770,1,1,0,0,1,0,129,31
10776,0,1,0,0,1,0,209,31
10780,0,0,0,0,1,0,209,31
10788,1,0,0,0,1,0,96,31
10800,1,0,0,0,1,0,5,31
10812,1,0,0,0,1,0,171,31
10818,1,0,1,0,1,0,171,31
10824,0,0,1,0,1,0,19,31
10836,0,0,1,0,1,0,86,31
10840,0,1,1,0,1,0,86,31
10848,0,1,1,0,1,0,12,31
10850,0,1,1,0,1,0,12,23
10860,0,0,1,0,1,0,246,23
10872,1,0,1,0,1,0,39,23
10878,1,0,0,0,1,0,39,23
10884,0,0,0,0,1,0,19,23
10896,1,0,0,0,1,0,248,23
10900,1,1,0,0,1,0,248,23
10902,1,1,1,0,1,0,248,23
10908,1,1,1,0,1,0,173,23
